Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
12,North America,2 - Internet,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,North America,2 - Internet,E - Volumen, Online Orders (000s),585.0,361.0,396.0,473.0,345.0,432.0,421.75,51.25,0.12151748666271488
12,North America,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,585.0,361.0,396.0,473.0,345.0,432.0,421.75,51.25,0.12151748666271488
12,North America,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2708,0.1671,0.1833,0.219,0.1597,0.19998,0.19522499999999998,0.02377500000000002,0.12178255858624674
12,North America,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,45.0,42.0,0.0,32.0,23.8,29.75,-29.75,-1.0
12,North America,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.3,4.4,0.0,4.5,2.6399999999999997,3.3,-3.3,-1.0
12,North America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,2001.0,874.0,0.0,394.0,653.8,817.25,-817.25,-1.0
12,North America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,344.0,492.0,0.0,394.0,246.0,307.5,-307.5,-1.0
12,North America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.28,0.4,0.0,0.32,0.2,0.25,-0.25,-1.0
12,Europe-Africa,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),60.0,67.0,64.0,63.0,70.0,64.8,65.25,-2.25,-0.034482758620689655
12,Europe-Africa,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,6.0,3.0,0.0,5.0,3.8,4.75,-4.75,-1.0
12,Europe-Africa,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),4.6,5.3,5.7,5.4,6.1,5.42,5.424999999999999,-0.02499999999999858,-0.004608294930875315
12,Europe-Africa,1 - Mayorista,B - Calidad, Model Availability,200.0,287.6,248.5,150.3,248.7,227.02000000000004,246.2,-95.89999999999998,-0.38952071486596257
12,Europe-Africa,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,2.0,2.0,3.0,2.0,2.2,2.0,1.0,0.5
12,Europe-Africa,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),7000.0,5000.0,7000.0,4750.0,6000.0,5950.0,6250.0,-1500.0,-0.24
12,Europe-Africa,1 - Mayorista,C - Marketing, Retail Outlets,3200.0,1191.0,1470.0,851.0,2195.0,1781.4,2014.0,-1163.0,-0.5774577954319762
12,Europe-Africa,1 - Mayorista,D - Imagen, Brand Advertising ($000s),18000.0,10000.0,14000.0,10000.0,12000.0,12800.0,13500.0,-3500.0,-0.25925925925925924
12,Europe-Africa,1 - Mayorista,D - Imagen, Celebrity Appeal,65.0,185.0,0.0,150.0,45.0,89.0,73.75,76.25,1.0338983050847457
12,Europe-Africa,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Demanded (000s),2876.0,1701.0,1514.0,1004.0,1765.0,1772.0,1964.0,-960.0,-0.48879837067209775
12,Europe-Africa,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),-572.0,69.0,3.0,181.0,319.0,0.0,-45.25,226.25,-5.0
12,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,2304.0,1770.0,1517.0,1185.0,2084.0,1772.0,1918.75,-733.75,-0.3824104234527687
12,Europe-Africa,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.26,0.1998,0.1712,0.1337,0.2352,0.19998,0.21655,-0.08284999999999998,-0.3825906257215423
12,Europe-Africa,2 - Internet,A - Precio, Retail Price ($ per pair),85.0,99.0,90.0,100.0,98.0,94.4,93.0,7.0,0.07526881720430108
12,Europe-Africa,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),4.6,5.3,5.7,5.4,6.1,5.42,5.424999999999999,-0.02499999999999858,-0.004608294930875315
12,Europe-Africa,2 - Internet,B - Calidad, Model Availability,200.0,287.6,248.5,150.3,248.7,227.02000000000004,246.2,-95.89999999999998,-0.38952071486596257
12,Europe-Africa,2 - Internet,C - Marketing, Free Shipping,1.0,1.0,0.0,0.0,0.0,0.4,0.5,-0.5,-1.0
12,Europe-Africa,2 - Internet,D - Imagen, Search Engine Advert. ($000s),8000.0,5000.0,8000.0,4000.0,6500.0,6300.0,6875.0,-2875.0,-0.41818181818181815
12,Europe-Africa,2 - Internet,D - Imagen, Brand Advertising ($000s),18000.0,10000.0,14000.0,10000.0,12000.0,12800.0,13500.0,-3500.0,-0.25925925925925924
12,Europe-Africa,2 - Internet,D - Imagen, Celebrity Appeal,65.0,185.0,0.0,150.0,45.0,89.0,73.75,76.25,1.0338983050847457
12,Europe-Africa,2 - Internet,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Europe-Africa,2 - Internet,E - Volumen, Online Orders (000s),550.0,407.0,366.0,195.0,311.0,365.8,408.5,-213.5,-0.5226438188494492
12,Europe-Africa,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,550.0,407.0,366.0,195.0,311.0,365.8,408.5,-213.5,-0.5226438188494492
12,Europe-Africa,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.3007,0.2225,0.2001,0.1066,0.17,0.19998000000000002,0.22332500000000002,-0.11672500000000002,-0.5226687562968768
12,Europe-Africa,3 - Privada,A - Precio, Offer Price (max = $40.00),37.0,0.0,44.0,0.0,0.0,16.2,20.25,-20.25,-1.0
12,Europe-Africa,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),3.2,0.0,4.2,0.0,0.0,1.48,1.85,-1.85,-1.0
12,Europe-Africa,3 - Privada,E - Volumen, Pairs Offered (000s),275.0,0.0,957.0,0.0,0.0,246.4,308.0,-308.0,-1.0
12,Europe-Africa,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,0.0,957.0,0.0,0.0,191.4,239.25,-239.25,-1.0
12,Europe-Africa,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.0,0.778,0.0,0.0,0.15560000000000002,0.1945,-0.1945,-1.0
12,Asia-Pacifc,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),59.0,61.0,60.0,56.0,60.0,59.2,60.0,-4.0,-0.06666666666666667
12,Asia-Pacifc,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,4.0,0.0,4.0,5.0,3.6,3.5,0.5,0.14285714285714285
12,Asia-Pacifc,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),4.6,4.9,5.7,5.5,6.1,5.359999999999999,5.324999999999999,0.1750000000000007,0.03286384976525836
12,Asia-Pacifc,1 - Mayorista,B - Calidad, Model Availability,200.0,272.4,245.2,150.1,248.2,223.17999999999998,241.45,-91.35,-0.3783392006626631
12,Asia-Pacifc,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,2.0,3.0,2.0,2.0,2.2,2.25,-0.25,-0.1111111111111111
12,Asia-Pacifc,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),5000.0,1500.0,5000.0,6000.0,4250.0,4350.0,3937.5,2062.5,0.5238095238095238
12,Asia-Pacifc,1 - Mayorista,C - Marketing, Retail Outlets,2330.0,648.0,968.0,1638.0,1572.0,1431.2,1379.5,258.5,0.18738673432403044
12,Asia-Pacifc,1 - Mayorista,D - Imagen, Brand Advertising ($000s),16000.0,3000.0,8000.0,15000.0,11500.0,10700.0,9625.0,5375.0,0.5584415584415584
12,Asia-Pacifc,1 - Mayorista,D - Imagen, Celebrity Appeal,60.0,130.0,0.0,160.0,100.0,90.0,72.5,87.5,1.206896551724138
12,Asia-Pacifc,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Asia-Pacifc,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1731.0,992.0,869.0,1799.0,1660.0,1410.2,1313.0,486.0,0.37014470677837014
12,Asia-Pacifc,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),-556.0,182.0,160.0,162.0,52.0,0.0,-40.5,202.5,-5.0
12,Asia-Pacifc,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1175.0,1174.0,1029.0,1961.0,1712.0,1410.2,1272.5,688.5,0.5410609037328095
12,Asia-Pacifc,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.1666,0.1665,0.1459,0.2781,0.2428,0.19998,0.18045,0.09765000000000001,0.5411471321695761
12,Asia-Pacifc,2 - Internet,A - Precio, Retail Price ($ per pair),84.0,89.0,84.0,90.0,91.0,87.6,87.0,3.0,0.034482758620689655
12,Asia-Pacifc,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),4.6,4.9,5.7,5.5,6.1,5.359999999999999,5.324999999999999,0.1750000000000007,0.03286384976525836
12,Asia-Pacifc,2 - Internet,B - Calidad, Model Availability,200.0,272.4,245.2,150.1,248.2,223.17999999999998,241.45,-91.35,-0.3783392006626631
12,Asia-Pacifc,2 - Internet,C - Marketing, Free Shipping,1.0,1.0,0.0,1.0,0.0,0.6,0.5,0.5,1.0
12,Asia-Pacifc,2 - Internet,D - Imagen, Search Engine Advert. ($000s),6000.0,3000.0,4500.0,6000.0,4500.0,4800.0,4500.0,1500.0,0.3333333333333333
12,Asia-Pacifc,2 - Internet,D - Imagen, Brand Advertising ($000s),16000.0,3000.0,8000.0,15000.0,11500.0,10700.0,9625.0,5375.0,0.5584415584415584
12,Asia-Pacifc,2 - Internet,D - Imagen, Celebrity Appeal,60.0,130.0,0.0,160.0,100.0,90.0,72.5,87.5,1.206896551724138
12,Asia-Pacifc,2 - Internet,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Asia-Pacifc,2 - Internet,E - Volumen, Online Orders (000s),351.0,256.0,218.0,341.0,275.0,288.2,275.0,66.0,0.24
12,Asia-Pacifc,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,351.0,256.0,218.0,341.0,275.0,288.2,275.0,66.0,0.24
12,Asia-Pacifc,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2436,0.1777,0.1513,0.2366,0.1908,0.2,0.19085,0.04575000000000001,0.23971705527901502
12,Asia-Pacifc,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,41.0,40.0,0.0,0.0,16.2,20.25,-20.25,-1.0
12,Asia-Pacifc,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.3,4.2,0.0,0.0,1.7,2.125,-2.125,-1.0
12,Asia-Pacifc,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,1943.0,479.0,0.0,0.0,484.4,605.5,-605.5,-1.0
12,Asia-Pacifc,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,796.0,479.0,0.0,0.0,255.0,318.75,-318.75,-1.0
12,Asia-Pacifc,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.624,0.376,0.0,0.0,0.2,0.25,-0.25,-1.0
12,Latin America,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),61.0,67.0,60.0,65.0,65.0,63.6,63.25,1.75,0.02766798418972332
12,Latin America,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),4.0,6.0,0.0,4.0,5.0,3.8,3.75,0.25,0.06666666666666667
12,Latin America,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),4.9,5.0,5.8,5.4,6.3,5.48,5.5,-0.09999999999999964,-0.01818181818181812
12,Latin America,1 - Mayorista,B - Calidad, Model Availability,198.8,289.6,249.0,180.4,249.8,233.52000000000004,246.8,-66.4,-0.26904376012965964
12,Latin America,1 - Mayorista,C - Marketing, Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
12,Latin America,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),4000.0,1500.0,4000.0,5000.0,3250.0,3550.0,3187.5,1812.5,0.5686274509803921
12,Latin America,1 - Mayorista,C - Marketing, Retail Outlets,2043.0,595.0,602.0,1397.0,1125.0,1152.4,1091.25,305.75,0.2801832760595647
12,Latin America,1 - Mayorista,D - Imagen, Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,9000.0,9600.0,9500.0,500.0,0.05263157894736842
12,Latin America,1 - Mayorista,D - Imagen, Celebrity Appeal,40.0,155.0,0.0,135.0,65.0,79.0,65.0,70.0,1.0769230769230769
12,Latin America,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Latin America,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1568.0,1613.0,1133.0,1460.0,1506.0,1456.0,1455.0,5.0,0.003436426116838488
12,Latin America,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),21.0,-298.0,-331.0,161.0,92.0,-71.0,-129.0,290.0,-2.248062015503876
12,Latin America,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1589.0,1315.0,802.0,1621.0,1598.0,1385.0,1326.0,295.0,0.222473604826546
12,Latin America,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.2295,0.1899,0.1158,0.2341,0.2308,0.20002,0.1915,0.0426,0.22245430809399477
12,Latin America,2 - Internet,A - Precio, Retail Price ($ per pair),86.0,99.0,84.0,105.0,93.0,93.4,90.5,14.5,0.16022099447513813
12,Latin America,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),4.9,5.0,5.8,5.4,6.3,5.48,5.5,-0.09999999999999964,-0.01818181818181812
12,Latin America,2 - Internet,B - Calidad, Model Availability,198.8,289.6,249.0,180.4,249.8,233.52000000000004,246.8,-66.4,-0.26904376012965964
12,Latin America,2 - Internet,C - Marketing, Free Shipping,1.0,0.0,0.0,1.0,0.0,0.4,0.25,0.75,3.0
12,Latin America,2 - Internet,D - Imagen, Search Engine Advert. ($000s),4000.0,1000.0,4500.0,6000.0,4000.0,3900.0,3375.0,2625.0,0.7777777777777778
12,Latin America,2 - Internet,D - Imagen, Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,9000.0,9600.0,9500.0,500.0,0.05263157894736842
12,Latin America,2 - Internet,D - Imagen, Celebrity Appeal,40.0,155.0,0.0,135.0,65.0,79.0,65.0,70.0,1.0769230769230769
12,Latin America,2 - Internet,D - Imagen, Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Latin America,2 - Internet,E - Volumen, Online Orders (000s),316.0,282.0,299.0,264.0,284.0,289.0,295.25,-31.25,-0.10584250635055038
12,Latin America,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,316.0,282.0,299.0,264.0,284.0,289.0,295.25,-31.25,-0.10584250635055038
12,Latin America,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2187,0.1952,0.2069,0.1827,0.1965,0.2,0.204325,-0.021625000000000005,-0.10583629022390802
12,Latin America,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,0.0,40.0,0.0,0.0,8.0,10.0,-10.0,-1.0
12,Latin America,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,0.0,4.4,0.0,0.0,0.8800000000000001,1.1,-1.1,-1.0
12,Latin America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.0,0.609,0.0,0.0,0.12179999999999999,0.15225,-0.15225,-1.0
